Tag Counts:
Tag,Count
30283,tcp,2
30284,icmp,1
30284,tcp,1
30284,udp,2
30287,udp,1
30288,icmp,2
30288,tcp,1
30288,udp,1
30289,icmp,2
30290,icmp,1
30292,icmp,1
30292,tcp,1
30292,udp,1
30293,udp,2
30294,icmp,1
30295,icmp,1
30296,tcp,1
30296,udp,1
30297,tcp,1
30298,icmp,2
30300,udp,2
30303,icmp,2
30303,tcp,1
30304,udp,1
30305,tcp,1
30306,udp,1
30307,tcp,2
30308,icmp,2
30308,tcp,1
30309,udp,1
30310,udp,1
30311,icmp,1
30311,tcp,1
30312,icmp,1
30312,udp,1
30313,icmp,2
30313,tcp,1
30313,udp,3
30315,tcp,1
30317,tcp,1
30318,udp,1
30319,tcp,2
30320,udp,1
30321,tcp,1
30321,udp,2
30323,icmp,1
30323,tcp,1
30323,udp,1
30324,tcp,1
30324,udp,1
30325,icmp,1
30325,udp,1
30327,tcp,1
30327,udp,2
30328,icmp,1
30328,tcp,1
30329,udp,1
30330,icmp,1
30331,icmp,1
30331,udp,2
30332,icmp,1
30332,udp,1
30333,tcp,1
30333,udp,1
30334,icmp,1
30334,tcp,1
30334,udp,2
30337,icmp,2
30337,tcp,1
30337,udp,1
30338,tcp,1
30340,tcp,2
30340,udp,2
30341,icmp,1
30342,icmp,2
30342,tcp,1
30343,udp,1
30344,icmp,1
30345,udp,3
30346,udp,2
30347,icmp,1
30347,tcp,2
30347,udp,1
30348,icmp,2
30348,udp,1
30349,icmp,1
30349,udp,1
30351,icmp,2
30352,icmp,1
30352,udp,1
30353,icmp,1
30353,tcp,2
30353,udp,2
30355,udp,1
30356,icmp,2
30356,tcp,1
30356,udp,1
30359,icmp,1
30359,udp,1
30360,icmp,1
30360,tcp,1
30361,tcp,1
30362,udp,1
30364,icmp,1
30364,udp,2
30365,icmp,1
30365,tcp,1
30366,icmp,2
30366,tcp,2
30366,udp,2
30367,icmp,2
30370,icmp,1
30370,udp,2
30372,icmp,1
30373,icmp,1
30373,udp,2
30374,icmp,1
30374,tcp,2
30374,udp,1
30375,udp,3
30377,icmp,1
30378,tcp,1
30380,tcp,1
30381,icmp,1
30382,udp,1
30383,icmp,1
30383,udp,1
30384,tcp,1
30384,udp,2
30386,icmp,1
30387,udp,2
30388,tcp,1
30388,udp,1
30389,tcp,3
30390,icmp,1
30390,tcp,1
30392,icmp,1
30392,tcp,1
30393,icmp,1
30393,udp,1
30394,tcp,1
30395,icmp,2
30395,udp,3
30397,icmp,1
30398,tcp,1
30398,udp,2
30399,icmp,2
30400,icmp,1
30402,tcp,1
30403,tcp,1
30404,icmp,1
30404,udp,1
30405,tcp,1
30406,udp,1
30407,icmp,1
30407,udp,1
30408,icmp,2
30408,tcp,1
30409,icmp,1
30409,udp,2
30411,tcp,2
30411,udp,1
30412,icmp,1
30414,icmp,1
30415,icmp,1
30416,tcp,2
30420,icmp,3
30421,udp,1
30422,udp,2
30424,icmp,1
30424,tcp,1
30425,icmp,3
30426,tcp,2
30427,icmp,1
30427,tcp,1
30427,udp,1
30428,icmp,1
30429,icmp,1
30430,icmp,2
30432,tcp,1
30434,tcp,2
30436,icmp,1
30439,tcp,1
30440,tcp,1
30442,icmp,1
30442,tcp,1
30443,tcp,2
30443,udp,1
30444,icmp,1
30445,udp,2
30446,icmp,1
30446,tcp,1
30447,udp,1
30448,icmp,1
30448,udp,1
30450,icmp,2
30451,icmp,2
30453,icmp,1
30453,udp,1
30455,udp,1
30456,tcp,2
30458,tcp,1
30459,icmp,2
30461,icmp,1
30461,tcp,1
30461,udp,3
30462,icmp,1
30462,tcp,1
30463,udp,1
30464,tcp,1
30465,icmp,1
30466,icmp,1
30466,tcp,1
30467,icmp,3
30467,tcp,2
30467,udp,1
30468,icmp,3
30469,tcp,1
30470,udp,1
30473,tcp,1
30475,tcp,1
30476,udp,1
30478,tcp,1
30479,tcp,1
30480,tcp,1
30481,icmp,1
30481,tcp,1
30482,tcp,1
30483,icmp,1
30483,tcp,2
30484,icmp,1
30484,udp,1
30485,icmp,1
30486,udp,1
30487,tcp,1
30487,udp,1
30488,icmp,1
30489,tcp,1
30489,udp,1
30490,udp,1
30491,icmp,2
30491,tcp,1
30492,icmp,1
30492,tcp,1
30492,udp,1
30497,tcp,1
30498,udp,2
30501,tcp,3
30502,icmp,2
30502,udp,1
30503,udp,1
30504,icmp,2
30504,tcp,1
30505,udp,1
30506,icmp,1
30506,tcp,1
30507,icmp,1
30508,tcp,1
30509,tcp,1
30510,udp,1
30511,icmp,2
30513,tcp,1
30514,icmp,2
30514,tcp,2
30515,icmp,2
30515,udp,1
30517,icmp,1
30517,tcp,1
30519,icmp,2
30519,tcp,1
30520,tcp,1
30521,icmp,2
30521,tcp,1
30522,icmp,1
30522,udp,1
30526,tcp,2
30526,udp,1
30527,icmp,2
30527,udp,1
30528,icmp,1
30528,udp,1
30529,tcp,1
30530,icmp,1
30531,udp,1
30532,tcp,2
30534,icmp,1
30534,udp,3
30536,udp,1
30537,tcp,1
30537,udp,1
30538,tcp,2
30541,tcp,1
30541,udp,1
30543,tcp,1
30544,tcp,1
30545,icmp,1
30545,tcp,1
30545,udp,1
30546,tcp,1
30546,udp,1
30547,icmp,3
30548,icmp,1
30549,tcp,1
30550,icmp,1
30552,udp,1
30553,icmp,2
30554,tcp,2
30556,icmp,1
30556,tcp,3
30556,udp,1
30557,icmp,2
30557,udp,1
30560,icmp,2
30560,tcp,1
30560,udp,1
30561,tcp,1
30562,icmp,1
30562,tcp,1
30562,udp,1
30563,tcp,1
30564,tcp,1
30567,icmp,1
30567,udp,1
30569,tcp,3
30569,udp,1
30570,tcp,3
30571,icmp,1
30572,tcp,1
30572,udp,2
30573,tcp,1
30573,udp,1
30574,tcp,1
30574,udp,1
30575,udp,1
30576,udp,1
30578,icmp,1
30579,icmp,2
30580,tcp,1
30581,tcp,1
30581,udp,1
30582,icmp,1
30583,udp,2
30584,icmp,2
30584,tcp,1
30585,icmp,1
30586,tcp,1
30587,icmp,2
30589,icmp,2
30589,tcp,1
30589,udp,1
30590,tcp,1
30591,icmp,1
30591,tcp,2
30592,icmp,1
30592,tcp,1
30593,icmp,2
30593,tcp,1
30593,udp,1
30594,tcp,1
30594,udp,1
30595,tcp,1
30595,udp,1
30598,tcp,2
30599,icmp,1
30600,icmp,1
30600,tcp,2
30600,udp,2
30605,icmp,2
30606,tcp,2
30607,tcp,1
30608,udp,1
30609,icmp,2
30610,icmp,1
30610,tcp,1
30610,udp,3
30611,tcp,3
30611,udp,2
30612,tcp,1
30612,udp,1
30613,udp,2
30614,icmp,2
30614,udp,3
30616,udp,1
30618,udp,1
30619,tcp,1
30619,udp,2
30620,icmp,1
30620,tcp,1
30620,udp,1
30621,udp,1
30623,udp,2
30625,icmp,1
30626,icmp,1
30627,icmp,1
30628,udp,1
30631,tcp,2
30631,udp,1
30633,icmp,1
30634,tcp,1
30635,tcp,1
30635,udp,1
30636,icmp,2
30636,udp,1
30637,icmp,1
30638,icmp,2
30638,udp,1
30639,icmp,1
30639,tcp,1
30639,udp,1
30640,udp,2
30641,icmp,1
30641,udp,1
30643,icmp,1
30643,udp,1
30644,icmp,1
30645,tcp,1
30645,udp,1
30646,tcp,1
30648,udp,1
30650,icmp,1
30651,udp,1
30652,udp,1
30653,udp,1
30654,icmp,1
30654,udp,2
30655,udp,1
30656,udp,2
30657,icmp,1
30657,tcp,2
30658,icmp,1
30658,udp,1
30659,tcp,1
30659,udp,1
30661,tcp,2
30663,udp,1
30666,icmp,1
30668,icmp,1
30668,tcp,2
30669,tcp,1
30669,udp,1
30670,udp,1
30671,icmp,1
30671,udp,1
30672,icmp,1
30672,udp,1
30673,icmp,1
30674,udp,1
30675,icmp,3
30675,udp,1
30676,icmp,1
30677,icmp,1
30678,udp,1
30680,tcp,1
30680,udp,1
30681,tcp,1
30681,udp,1
30682,tcp,1
30684,tcp,1
30684,udp,1
30687,tcp,1
30689,icmp,2
30689,tcp,1
30689,udp,1
30690,icmp,1
30690,udp,2
30691,tcp,1
30694,tcp,1
30695,icmp,1
30695,tcp,1
30696,udp,1
30698,icmp,1
30698,udp,1
30700,tcp,1
30700,udp,1
30701,udp,1
30704,udp,1
30705,icmp,1
30705,udp,2
30708,icmp,2
30710,icmp,1
30710,udp,2
30711,tcp,1
30712,tcp,1
30712,udp,1
30713,icmp,3
30713,tcp,2
30714,icmp,2
30715,icmp,1
30715,tcp,1
30716,icmp,1
30716,udp,1
30719,tcp,1
30720,udp,1
30721,icmp,1
30721,udp,2
30722,icmp,2
30722,udp,1
30723,tcp,1
30724,icmp,1
30726,tcp,1
30727,icmp,1
30727,tcp,1
30727,udp,1
30728,tcp,2
30728,udp,2
30729,icmp,2
30730,icmp,1
30730,udp,4
30731,icmp,2
30732,icmp,1
30732,udp,1
30733,icmp,1
30733,udp,1
30734,tcp,1
30735,tcp,1
30737,tcp,1
30738,tcp,2
30739,tcp,1
30740,icmp,1
30741,icmp,1
30741,udp,1
30742,icmp,2
30742,tcp,1
30743,icmp,1
30744,icmp,1
30744,tcp,2
30745,tcp,1
30746,icmp,1
30747,icmp,1
30748,icmp,1
30748,tcp,1
30748,udp,1
30749,tcp,1
30750,icmp,1
30752,icmp,2
30752,udp,1
30753,udp,1
30755,icmp,1
30756,udp,1
30757,icmp,1
30757,tcp,3
30759,udp,1
30760,icmp,1
30760,udp,1
30761,udp,1
30762,tcp,2
30763,udp,2
30765,tcp,1
30766,icmp,2
30766,tcp,1
30768,tcp,1
30768,udp,1
30770,icmp,1
30770,tcp,2
30770,udp,2
30771,icmp,1
30772,icmp,2
30772,tcp,1
30772,udp,1
30773,icmp,2
30773,udp,1
30774,icmp,1
30774,tcp,2
30775,tcp,1
30775,udp,1
30776,udp,1
30777,icmp,1
30777,tcp,1
30778,udp,1
30779,icmp,1
30779,udp,1
30780,icmp,1
30782,icmp,1
30782,udp,2
30783,icmp,1
30783,tcp,2
30783,udp,1
30787,tcp,1
30789,tcp,2
30790,icmp,2
30790,tcp,1
30790,udp,1
30793,udp,1
30794,tcp,1
30795,icmp,2
30795,tcp,1
30796,icmp,1
30796,tcp,1
30797,icmp,1
30798,icmp,1
30799,tcp,1
30799,udp,1
30800,icmp,2
30800,tcp,1
30801,icmp,1
30801,tcp,2
30801,udp,1
30803,tcp,1
30804,icmp,1
30805,tcp,1
30806,icmp,1
30806,tcp,1
30806,udp,2
30807,icmp,1
30807,udp,1
30809,icmp,1
30811,icmp,1
30811,tcp,1
30812,icmp,1
30812,tcp,1
30812,udp,1
30813,icmp,1
30814,udp,2
30815,icmp,1
30815,tcp,1
30815,udp,1
30816,tcp,1
30817,icmp,1
30818,icmp,1
30818,tcp,1
30821,icmp,1
30821,tcp,1
30821,udp,1
30822,udp,1
30823,tcp,1
30824,udp,1
30826,tcp,1
30826,udp,1
30828,icmp,1
30828,udp,2
30829,icmp,2
30829,tcp,1
30830,udp,1
30831,tcp,3
30831,udp,1
30832,udp,2
30833,tcp,1
30834,tcp,1
30834,udp,1
30835,tcp,1
30835,udp,1
30836,udp,1
30837,tcp,4
30838,icmp,2
30839,icmp,2
30840,icmp,1
30841,icmp,1
30841,tcp,1
30844,tcp,1
30845,tcp,1
30846,udp,1
30847,udp,2
30848,udp,1
30849,icmp,4
30850,icmp,1
30851,tcp,1
30852,icmp,1
30852,tcp,1
30852,udp,2
30853,udp,1
30854,icmp,1
30854,udp,1
30855,icmp,1
30855,tcp,1
30856,tcp,1
30857,icmp,1
30858,icmp,1
30858,tcp,2
30860,udp,1
30861,tcp,1
30861,udp,1
30863,tcp,2
30864,tcp,1
30865,tcp,1
30865,udp,2
30866,tcp,1
30866,udp,1
30867,icmp,1
30869,icmp,1
30871,icmp,2
30871,udp,1
30872,icmp,1
30872,tcp,1
30872,udp,3
30873,tcp,1
30874,icmp,2
30877,tcp,1
30878,icmp,2
30878,tcp,2
30879,icmp,1
30879,tcp,1
30879,udp,1
30880,icmp,1
30881,icmp,1
30881,udp,1
30882,icmp,1
30882,udp,1
30886,icmp,1
30886,tcp,1
30887,icmp,1
30887,tcp,2
30889,icmp,1
30890,tcp,3
30891,icmp,1
30891,tcp,1
30892,icmp,1
30893,icmp,2
30894,tcp,1
30894,udp,1
30895,icmp,1
30895,tcp,1
30895,udp,2
30899,udp,2
30900,tcp,2
30900,udp,1
30901,udp,1
30903,icmp,2
30903,tcp,1
30906,icmp,3
30907,icmp,1
30908,icmp,1
30908,tcp,1
30909,tcp,1
30911,udp,1
30912,icmp,2
30912,tcp,1
30913,tcp,1
30913,udp,1
30914,udp,1
30915,icmp,1
30915,tcp,1
30915,udp,1
30916,tcp,1
30918,udp,2
30919,icmp,1
30920,icmp,1
30920,udp,1
30922,tcp,1
30923,tcp,1
30924,udp,1
30925,tcp,1
30926,tcp,1
30927,tcp,1
30927,udp,1
30928,icmp,1
30928,tcp,1
30928,udp,3
30929,icmp,1
30931,icmp,4
30931,tcp,1
30932,udp,1
30933,tcp,1
30933,udp,1
30935,tcp,1
30940,icmp,2
30940,tcp,2
30941,icmp,1
30944,udp,3
30945,tcp,1
30945,udp,1
30946,icmp,1
30946,tcp,1
30947,udp,1
30948,icmp,2
30950,tcp,2
30950,udp,1
30951,udp,1
30952,icmp,2
30952,udp,1
30953,udp,1
30954,tcp,1
30954,udp,1
30955,icmp,1
30955,tcp,1
30955,udp,2
30956,tcp,1
30956,udp,1
30957,icmp,1
30957,tcp,1
30958,tcp,1
30958,udp,1
30959,icmp,1
30960,tcp,1
30961,udp,1
30962,icmp,2
30963,tcp,1
30964,tcp,1
30964,udp,1
30965,tcp,4
30967,icmp,1
30967,tcp,1
30969,tcp,1
30969,udp,1
30972,tcp,1
30972,udp,1
30973,icmp,2
30973,tcp,1
30975,udp,1
30976,tcp,1
30979,icmp,1
30979,tcp,1
30981,icmp,1
30981,tcp,1
30982,icmp,2
30982,udp,2
30983,icmp,2
30984,icmp,1
30985,icmp,1
30987,tcp,1
30989,icmp,1
30989,tcp,2
30989,udp,1
30990,icmp,1
30990,tcp,1
30991,icmp,1
30991,tcp,1
30991,udp,1
30993,tcp,1
30994,icmp,1
30995,icmp,1
30995,udp,1
30996,tcp,2
30997,tcp,1
30999,icmp,1
31000,icmp,1
31000,tcp,1
31000,udp,1
31001,udp,1
31002,icmp,2
31002,tcp,1
31003,icmp,1
31003,tcp,1
31004,icmp,1
31004,tcp,1
31005,tcp,1
31006,tcp,2
31007,udp,1
31009,icmp,1
31010,tcp,1
31011,icmp,2
31011,tcp,1
31012,icmp,1
31013,tcp,3
31018,tcp,1
31019,icmp,1
31019,udp,1
31021,tcp,1
31021,udp,2
31022,tcp,1
31023,udp,1
31024,udp,1
31026,icmp,1
31028,icmp,1
31028,tcp,1
31029,udp,1
31031,udp,1
31034,tcp,3
31034,udp,1
31035,tcp,2
31036,tcp,1
31036,udp,3
31038,udp,4
31039,tcp,1
31039,udp,2
31040,icmp,3
31040,tcp,1
31042,tcp,2
31042,udp,1
31043,udp,2
31044,icmp,1
31047,icmp,1
31047,tcp,1
31047,udp,1
31048,tcp,1
31050,icmp,1
31050,tcp,1
31051,icmp,2
31051,udp,1
31052,udp,1
31053,tcp,1
31054,icmp,2
31054,tcp,1
31056,tcp,1
31057,tcp,1
31058,udp,1
31059,tcp,1
31060,icmp,1
31060,tcp,1
31060,udp,1
31061,icmp,1
31062,udp,2
31063,icmp,1
31063,tcp,2
31067,icmp,4
31068,icmp,1
31068,tcp,1
31068,udp,3
31069,tcp,1
31069,udp,1
31071,icmp,1
31071,tcp,1
31072,udp,3
31073,icmp,1
31074,tcp,1
31074,udp,1
31075,tcp,1
31075,udp,1
31076,udp,1
31077,tcp,3
31077,udp,1
31079,tcp,1
31080,icmp,2
31080,tcp,2
31081,udp,1
31082,udp,1
31085,icmp,1
31085,udp,1
31086,tcp,1
31086,udp,1
31087,tcp,2
31088,udp,1
31089,tcp,1
31090,tcp,1
31091,udp,1
31092,icmp,1
31092,tcp,2
31095,icmp,1
31095,udp,1
31096,udp,2
31097,tcp,2
31098,icmp,1
31099,icmp,1
31100,tcp,1
31102,tcp,1
31102,udp,1
31103,icmp,1
31104,icmp,1
31104,udp,1
31105,icmp,1
31106,tcp,2
31106,udp,1
31107,icmp,1
31108,udp,1
31109,udp,1
31110,tcp,1
31111,tcp,1
31111,udp,1
31112,tcp,1
31112,udp,1
31113,icmp,2
31113,tcp,2
31114,udp,1
31115,tcp,1
31116,icmp,2
31116,tcp,1
31117,icmp,1
31117,udp,1
31119,tcp,2
31120,icmp,1
31120,udp,1
31121,tcp,1
31122,udp,1
31123,udp,2
31126,icmp,1
31126,tcp,1
31128,icmp,1
31129,icmp,1
31130,icmp,1
31130,udp,1
31131,tcp,1
31131,udp,1
31132,icmp,1
31134,icmp,1
31134,tcp,1
31135,icmp,1
31137,icmp,1
31138,tcp,1
31139,icmp,1
31141,icmp,1
31141,udp,1
31143,udp,1
31144,tcp,2
31144,udp,1
31146,tcp,1
31148,tcp,1
31149,tcp,1
31150,icmp,1
31150,udp,2
31151,tcp,1
31152,tcp,1
31153,icmp,1
31153,udp,1
31155,icmp,1
31156,udp,1
31157,icmp,1
31157,tcp,2
31157,udp,1
31159,icmp,1
31159,tcp,1
31162,icmp,1
31163,udp,1
31164,icmp,1
31164,udp,2
31165,tcp,1
31166,icmp,1
31166,tcp,1
31167,icmp,1
31167,tcp,1
31168,udp,2
31169,udp,1
31170,tcp,2
31171,icmp,1
31171,tcp,1
31171,udp,1
31172,icmp,1
31172,udp,1
31175,tcp,1
31175,udp,1
31177,udp,1
31179,tcp,1
31180,icmp,1
31180,tcp,1
31181,icmp,1
31181,tcp,1
31184,icmp,1
31184,tcp,3
31184,udp,1
31186,tcp,1
31187,icmp,1
31187,tcp,1
31188,tcp,1
31188,udp,1
31189,tcp,1
31190,tcp,2
31190,udp,1
31191,icmp,2
31191,tcp,1
31192,icmp,2
31193,icmp,3
31193,tcp,2
31193,udp,1
31194,icmp,1
31194,tcp,1
31195,icmp,1
31195,tcp,1
31195,udp,2
31197,icmp,1
31198,tcp,1
31199,icmp,1
31200,icmp,1
31201,icmp,1
31201,udp,1
31202,icmp,2
31203,icmp,1
31203,udp,2
31204,tcp,2
31207,icmp,1
31207,tcp,2
31207,udp,1
31208,udp,1
31209,icmp,1
31213,icmp,1
31214,icmp,1
31215,icmp,1
31215,udp,1
31218,icmp,1
31219,icmp,1
31221,tcp,1
31222,icmp,1
31222,tcp,1
31223,icmp,1
31223,udp,1
31224,tcp,1
31225,udp,2
31227,tcp,1
31227,udp,1
31228,tcp,1
31228,udp,2
31229,udp,1
31232,icmp,1
31232,tcp,1
31233,tcp,2
31234,icmp,1
31235,tcp,1
31235,udp,2
31237,udp,1
31238,tcp,2
31239,tcp,1
31241,tcp,1
31241,udp,1
31242,tcp,3
31242,udp,1
31243,icmp,1
31245,tcp,1
31245,udp,1
31246,tcp,1
31247,icmp,1
31247,udp,1
31248,tcp,1
31250,icmp,1
31250,udp,1
31251,icmp,1
31251,tcp,1
31251,udp,1
31253,tcp,1
31255,tcp,1
31256,icmp,2
31256,tcp,1
31257,icmp,1
31258,icmp,1
31258,tcp,2
31259,tcp,1
31259,udp,1
31260,icmp,1
31260,udp,1
31262,icmp,2
31264,tcp,1
31265,icmp,1
31265,tcp,1
31266,tcp,1
31269,tcp,1
31269,udp,1
31270,icmp,1
31271,icmp,1
31271,udp,1
31272,udp,1
31273,tcp,1
31273,udp,1
31274,udp,2
31275,tcp,1
31276,icmp,1
31277,udp,1
31278,icmp,1
31278,udp,1
31279,tcp,1
31279,udp,2
31280,tcp,1
31282,tcp,1
31283,icmp,1
31283,tcp,1
31285,icmp,1
31286,icmp,1
31286,tcp,1
31287,icmp,1
31288,tcp,2
31290,tcp,1
31291,icmp,1
31295,tcp,2
31296,icmp,1
31296,udp,2
31297,icmp,1
31299,udp,1
31300,tcp,1
31300,udp,1
31302,icmp,2
31303,icmp,1
31304,icmp,1
31304,tcp,1
31305,icmp,2
31305,tcp,1
31308,tcp,1
31310,tcp,1
31310,udp,1
31311,icmp,2
31311,tcp,1
31311,udp,1
31312,icmp,1
31312,tcp,1
31313,udp,1
31314,udp,2
31315,tcp,1
31315,udp,1
31317,icmp,2
31317,tcp,1
31318,icmp,1
31318,tcp,1
31318,udp,1
31319,tcp,1
31320,icmp,2
31320,tcp,1
31320,udp,1
31321,udp,1
31323,icmp,1
31324,icmp,1
31324,udp,1
31325,icmp,1
31325,udp,1
31326,icmp,2
31326,udp,1
31327,icmp,2
31327,tcp,1
31327,udp,2
31328,udp,1
31329,icmp,3
31330,udp,1
31331,udp,1
31333,tcp,1
31333,udp,1
31334,icmp,1
31335,icmp,1
31335,udp,2
31336,icmp,2
31336,udp,2
31337,tcp,2
31337,udp,1
31338,tcp,1
31338,udp,1
31339,udp,1
31340,icmp,2
31341,udp,1
31342,icmp,3
31342,udp,1
31343,icmp,3
31344,tcp,2
31344,udp,3
31345,tcp,1
31345,udp,2
31346,icmp,1
31346,udp,1
31347,icmp,1
31349,icmp,2
31350,tcp,1
31350,udp,1
31351,tcp,1
31352,tcp,1
31354,tcp,1
31354,udp,1
31356,icmp,1
31357,tcp,1
31360,udp,1
31361,icmp,1
31361,udp,2
31362,icmp,1
31362,tcp,1
31363,icmp,1
31363,tcp,1
31363,udp,1
31364,icmp,1
31364,tcp,1
31364,udp,2
31365,icmp,1
31365,tcp,1
31366,udp,3
31368,icmp,1
31368,tcp,1
31369,udp,1
31370,icmp,1
31370,udp,2
31371,udp,1
31373,tcp,2
31374,udp,2
31375,udp,1
31376,tcp,1
31377,icmp,1
31377,tcp,1
31377,udp,1
31378,icmp,1
31378,udp,1
31379,icmp,1
31380,icmp,3
31380,udp,1
31381,tcp,1
31381,udp,1
31383,tcp,1
31383,udp,2
31385,tcp,1
31386,icmp,1
31387,udp,1
31388,tcp,1
31389,tcp,2
31389,udp,1
31390,tcp,1
31392,icmp,1
31392,udp,1
31393,tcp,1
31395,icmp,3
31395,udp,1
31396,tcp,2
31397,icmp,1
31398,icmp,1
31398,tcp,1
31399,icmp,2
31400,tcp,1
31400,udp,1
31402,icmp,1
31402,udp,1
31403,udp,1
31404,icmp,2
31405,icmp,1
31406,icmp,1
31406,tcp,1
31407,udp,1
31409,udp,1
31410,tcp,1
31410,udp,1
31411,icmp,3
31411,udp,1
31413,udp,1
31414,icmp,3
31415,icmp,1
31415,tcp,1
31417,icmp,1
31417,udp,1
31418,icmp,1
31418,tcp,3
31420,udp,1
31421,icmp,2
31421,tcp,2
31421,udp,1
31422,udp,1
31423,tcp,2
31423,udp,1
31424,tcp,1
31425,icmp,1
31425,udp,1
31426,tcp,2
31427,icmp,1
31427,tcp,1
31428,icmp,1
31429,tcp,2
31429,udp,1
31430,icmp,1
31430,tcp,1
31430,udp,1
31431,icmp,1
31432,icmp,2
31434,icmp,1
31435,udp,1
31436,icmp,1
31436,udp,1
31437,udp,2
31438,icmp,1
31439,tcp,3
31439,udp,2
31440,icmp,1
31441,icmp,1
31441,tcp,1
31442,udp,2
31443,icmp,1
31444,tcp,1
31445,icmp,3
31445,udp,2
31447,tcp,1
31447,udp,1
31448,icmp,1
31448,tcp,1
31449,tcp,3
31450,tcp,1
31451,tcp,1
31451,udp,1
31452,tcp,1
31452,udp,1
31453,icmp,1
31453,tcp,1
31454,udp,1
31455,icmp,2
31456,icmp,1
31456,udp,1
31457,tcp,2
31458,udp,1
31460,tcp,1
31460,udp,2
31462,icmp,1
31465,icmp,1
31466,udp,1
31467,tcp,1
31468,icmp,1
31468,tcp,2
31468,udp,1
31470,tcp,2
31471,tcp,1
31472,icmp,1
31473,icmp,1
31473,tcp,3
31474,icmp,2
31475,tcp,1
31475,udp,1
31476,udp,1
31477,tcp,1
31477,udp,1
31478,icmp,3
31478,tcp,1
31479,tcp,2
31479,udp,1
31480,icmp,1
31480,tcp,3
31480,udp,1
31481,icmp,1
31482,tcp,1
31484,tcp,1
31484,udp,2
31485,udp,1
31486,icmp,2
31486,udp,1
31487,icmp,1
31489,tcp,1
31489,udp,1
31490,udp,1
31493,udp,1
31495,udp,2
31496,udp,1
31497,icmp,1
31497,tcp,1
31499,icmp,1
31499,tcp,1
31500,tcp,1
31502,icmp,1
31504,icmp,2
31504,udp,2
31505,icmp,1
31505,udp,1
31507,udp,1
31508,icmp,1
31508,udp,1
31509,udp,1
31510,icmp,1
31510,udp,2
31511,icmp,1
31512,icmp,1
31512,tcp,3
31512,udp,2
31513,tcp,1
31514,icmp,1
31514,udp,1
31515,tcp,1
31515,udp,1
31517,tcp,1
31518,icmp,1
31518,udp,1
31519,icmp,1
31519,tcp,1
31519,udp,1
31520,icmp,2
31520,udp,1
31522,icmp,1
31523,udp,1
31525,tcp,1
31526,icmp,1
31527,icmp,2
31527,tcp,1
31529,icmp,1
31529,tcp,1
31530,icmp,1
31530,udp,1
31531,tcp,1
31531,udp,1
31533,icmp,1
31533,tcp,1
31534,tcp,1
31535,icmp,1
31536,tcp,1
31537,tcp,1
31539,tcp,2
31540,icmp,2
31540,tcp,2
31541,udp,1
31543,icmp,1
31543,udp,1
31545,tcp,1
31546,icmp,1
31547,udp,1
31548,udp,1
31549,icmp,1
31550,icmp,1
31552,icmp,1
31553,tcp,1
31554,tcp,2
31554,udp,1
31555,icmp,1
31555,udp,1
31556,icmp,1
31556,udp,1
31557,tcp,2
31557,udp,1
31558,icmp,1
31558,tcp,1
31558,udp,1
31560,icmp,1
31560,udp,2
31561,udp,1
31563,icmp,1
31563,udp,1
31566,icmp,1
31566,udp,1
31568,tcp,1
31569,tcp,1
31570,udp,1
31571,tcp,1
31571,udp,1
31572,icmp,1
31572,tcp,1
31573,udp,1
31575,icmp,1
31576,udp,1
31577,icmp,1
31578,icmp,1
31579,tcp,1
31579,udp,1
31580,icmp,3
31580,tcp,1
31580,udp,2
31581,tcp,1
31583,tcp,1
31583,udp,2
31584,udp,1
31585,udp,2
31587,icmp,1
31588,icmp,1
31590,tcp,1
31591,icmp,1
31591,udp,3
31592,icmp,1
31592,tcp,1
31592,udp,1
31593,icmp,1
31593,tcp,1
31594,icmp,1
31595,tcp,1
31596,icmp,1
31596,tcp,1
31598,icmp,1
31598,udp,1
31600,icmp,1
31600,tcp,1
31601,icmp,1
31601,tcp,1
31601,udp,1
31602,icmp,1
31602,udp,1
31603,tcp,1
31605,icmp,1
31605,tcp,1
31607,icmp,1
31608,udp,1
31609,icmp,1
31611,udp,2
31612,tcp,2
31613,tcp,1
31614,icmp,1
31614,udp,1
31615,icmp,1
31615,udp,1
31616,icmp,1
31616,udp,2
31617,tcp,2
31618,icmp,1
31621,icmp,2
31621,tcp,1
31621,udp,1
31622,icmp,1
31623,udp,2
31624,icmp,1
31624,tcp,1
31626,icmp,1
31626,tcp,1
31627,tcp,1
31628,udp,2
31632,icmp,1
31632,tcp,1
31633,icmp,2
31633,tcp,1
31635,udp,1
31636,icmp,1
31637,icmp,1
31637,tcp,1
31638,icmp,1
31639,tcp,1
31640,udp,1
31642,udp,1
31643,tcp,1
31644,tcp,2
31644,udp,1
31645,icmp,1
31645,tcp,2
31645,udp,2
31646,icmp,1
31647,tcp,1
31649,icmp,1
31649,tcp,1
31651,icmp,1
31651,tcp,1
31651,udp,1
31653,tcp,1
31653,udp,1
31655,icmp,2
31655,tcp,1
31655,udp,1
31656,icmp,1
31656,tcp,1
31657,icmp,1
31657,tcp,2
31659,icmp,1
31660,icmp,1
31661,udp,1
31662,tcp,2
31662,udp,1
31663,icmp,1
31664,tcp,2
31666,icmp,1
31666,tcp,1
31667,icmp,1
31669,icmp,1
31669,tcp,1
31671,udp,2
31673,udp,1
31674,udp,1
31675,udp,1
31676,udp,2
31677,udp,1
31678,tcp,2
31680,tcp,1
31681,icmp,1
